Therapeutic Class,Drug Name,Dosage Form,Status
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,TYSABRI,CONC,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,OCREVUS,SOLN,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,KESIMPTA,SOAJ,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,BRIUMVI,SOLN,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,DIMETHYL FUMARATE STARTERPACK,CDPK,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,TECFIDERA STARTER PACK,CDPK,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,DIMETHYL FUMARATE,CPDR,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,TECFIDERA,CPDR,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,VUMERITY,CPDR,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,BAFIERTAM,CPDR,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,AMPYRA,TB12,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,DALFAMPRIDINE ER,TB12,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,FINGOLIMOD HYDROCHLORIDE,CAPS,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,GILENYA,CAPS,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,GILENYA,CAPS,PREFERRED_WITH_PA
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,TASCENSO ODT,TBDP,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,ZEPOSIA,CAPS,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,ZEPOSIA 7-DAY STARTER PACK,CPPK,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,ZEPOSIA STARTER KIT,CPPK,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,PONVORY,TABS,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,PONVORY 14-DAY STARTER PACK,TBPK,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,MAYZENT,TABS,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,MAYZENT STARTER PACK,TBPK,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : MULTIPLE SCLEROSIS AGENTS,OCREVUS ZUNOVO,SOLN,NON_PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,BUPROPION HYDROCHLORIDE ER (SR),TB12,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTROL INHALER,INHA,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTEM,KIT ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,FT NICOTINE TRANSDERMAL SYSTEM/STEP 1/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,FT NICOTINE TRANSDERMAL SYSTEM/STEP 2/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,FT NICOTINE TRANSDERMAL SYSTEM/STEP 3/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GNP NICOTINE TRANSDERMALSYSTEM,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GNP NICOTINE TRANSDERMALSYSTEM STEP 2,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,HM NICOTINE TRANSDERMAL SYSTEM STEP 1,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTEM,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTEM STEP 1,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTEM STEP 1/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTEM STEP 2,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTEM STEP 2/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTEM STEP 3,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE TRANSDERMAL SYSTSTEM STEP 3/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,SM NICOTINE TRANSDERMAL SYSTEM/STEP 2/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,SM NICOTINE TRANSDERMAL SYSTEM/STEP 3/CLEAR,PT24,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTROL NS,SOLN,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,FT NICOTINE,GUM ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GNP NICOTINE GUM,GUM ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GNP NICOTINE POLACRILEX,GUM ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GOODSENSE NICOTINE POLACRILEX GUM,GUM ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE POLACRILEX,GUM ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,SM NICOTINE,GUM ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,SM NICOTINE POLACRILEX,GUM ,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,FT NICOTINE,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,FT NICOTINE MINI,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GNP NICOTINE MINI LOZENGE,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GNP NICOTINE POLACRILEX,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GOODSENSE NICOTINE,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,GOODSENSE NICOTINE POLACRILEX,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,HM NICOTINE POLACRILEX,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE MINI LOZENGE,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE POLACRILEX,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,NICOTINE POLACRILEX MINI,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,SM NICOTINE,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,SM NICOTINE POLACRILEX,LOZG,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,CHANTIX,TABS,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,CHANTIX CONTINUING MONTHPAK,TABS,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,VARENICLINE TARTRATE,TABS,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,VARENICLINE TARTRATE CONTINUING MONTH,TABS,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,CHANTIX STARTING MONTH PAK,TBPK,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,VARENICLINE STARTING MONTH,TBPK,PREFERRED
PSYCHOTHERAPEUTIC AND NEUROLOGICAL AGENTS : SMOKING DETERRENTS,VARENICLINE STARTING PACK,TBPK,PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,KALYDECO,PACK,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,KALYDECO,TABS,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,PULMOZYME,SOLN,PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,BRONCHITOL,CAPS,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,BRONCHITOL TOLERANCE TEST,CAPS,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,ORKAMBI,PACK,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,ORKAMBI,TABS,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,SYMDEKO,TBPK,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,TRIKAFTA,TBPK,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,TRIKAFTA,THPK,NON_PREFERRED
RESPIRATORY AGENTS : CYSTIC FIBROSIS AGENTS,ALYFTREK,TABS,NON_PREFERRED
RESPIRATORY AGENTS : MISC,ESBRIET,CAPS,NON_PREFERRED
RESPIRATORY AGENTS : MISC,PIRFENIDONE,CAPS,NON_PREFERRED
RESPIRATORY AGENTS : MISC,ESBRIET,TABS,NON_PREFERRED
RESPIRATORY AGENTS : MISC,PIRFENIDONE,TABS,NON_PREFERRED
RESPIRATORY AGENTS : MISC,OFEV,CAPS,NON_PREFERRED
SUBSTANCE USE DISORDER AGENTS ,ACAMPROSATE CALCIUM DR,TBEC,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,DISULFIRAM,TABS,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,LOFEXIDINE HYDROCHLORIDE,TABS,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,LUCEMYRA,TABS,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,BRIXADI,SOSY,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,SUBLOCADE,SOSY,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,BUPRENORPHINE HCL,SUBL,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,BUPRENORPHINE HYDROCHLORIDE,SUBL,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,BUPRENORPHINE HYDROCHLORIDE/NALOXONE HYDROCHLORIDE,FILM,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,SUBOXONE,FILM,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,BUPRENORPHINE HCL/NALOXONE HCL,SUBL,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,BUPRENORPHINE HYDROCHLORIDE/NALOXONE HYDROCHLORIDE,SUBL,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,ZUBSOLV,SUBL,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALMEFENE HYDROCHLORIDE,SOLN,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,OPVEE,SOLN,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,KLOXXADO,LIQD,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALOXONE HYDROCHLORIDE,LIQD,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NARCAN,LIQD,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,REXTOVY,LIQD,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,LIFEMS NALOXONE,PSKT,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALOXONE HYDROCHLORIDE,SOCT,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALOXONE HCL,SOLN,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALOXONE HYDROCHLORIDE,SOLN,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALOXONE HYDROCHLORIDE,SOSY,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,ZIMHI,SOSY,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,VIVITROL,SUSR,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALTREXONE HCL,TABS,PREFERRED
SUBSTANCE USE DISORDER AGENTS ,NALTREXONE HYDROCHLORIDE,TABS,PREFERRED
THYROID AGENTS,LEVOTHYROXINE SODIUM,CAPS,NON_PREFERRED
THYROID AGENTS,ERMEZA,SOLN,NON_PREFERRED
THYROID AGENTS,THYQUIDITY,SOLN,NON_PREFERRED
THYROID AGENTS,EUTHYROX,TABS,PREFERRED
THYROID AGENTS,LEVO-T,TABS,PREFERRED
THYROID AGENTS,LEVOTHYROXINE SODIUM,TABS,PREFERRED
THYROID AGENTS,LEVOXYL,TABS,PREFERRED
THYROID AGENTS,SYNTHROID,TABS,NON_PREFERRED
THYROID AGENTS,UNITHROID,TABS,PREFERRED
THYROID AGENTS,CYTOMEL,TABS,NON_PREFERRED
THYROID AGENTS,LIOTHYRONINE SODIUM,TABS,PREFERRED
THYROID AGENTS,ADTHYZA,TABS,PREFERRED
THYROID AGENTS,ARMOUR THYROID,TABS,PREFERRED
THYROID AGENTS,NIVA THYROID,TABS,PREFERRED
THYROID AGENTS,NP THYROID 120,TABS,PREFERRED
THYROID AGENTS,NP THYROID 15,TABS,PREFERRED
THYROID AGENTS,NP THYROID 30,TABS,PREFERRED
THYROID AGENTS,NP THYROID 60,TABS,PREFERRED
THYROID AGENTS,NP THYROID 90,TABS,PREFERRED
THYROID AGENTS,THYROID,TABS,PREFERRED
THYROID AGENTS,METHIMAZOLE,TABS,PREFERRED
THYROID AGENTS,PROPYLTHIOURACIL,TABS,PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ENTYVIO PEN,SOAJ,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ENTYVIO,SOLR,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,OMVOH,SOAJ,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,OMVOH,SOLN,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,OMVOH,SOSY,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,SKYRIZI,SOCT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,SKYRIZI,SOLN,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,STELARA,SOLN,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,PYZCHIVA,SOLN,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,STEQEYMA,SOLN,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,YESINTEK,SOLN,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,OTULFI,SOLN,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CIMZIA,KIT ,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CIMZIA,PSKT,PREFERRED_WITH_PA
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CIMZIA STARTER KIT,PSKT,PREFERRED_WITH_PA
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,INFLIXIMAB,SOLR,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,REMICADE,SOLR,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,RENFLEXIS,SOLR,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,AVSOLA,SOLR,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ZYMFENTRA 1-PEN,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ZYMFENTRA 2-PEN,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ZYMFENTRA 2-SYRINGE,PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,INFLECTRA,SOLR,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,KINERET,SOSY,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HUMIRA PEN,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HUMIRA PEN-CD/UC/HS STARTER,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HUMIRA PEN-PEDIATRIC UC STARTER PACK,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HUMIRA PEN-PS/UV STARTER,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HUMIRA,PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-AACF (2 PEN),AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-AACF STARTER PACK/CD/UC/HS (6 PEN),AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-AACF STARTER PACK/PSORIASIS/UVEITIS (4 PEN),AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,IDACIO (2 PEN),AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,IDACIO STARTER PACKAGE FOR CROHNS DISEASE,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,IDACIO STARTER PACKAGE FOR PLAQUE PSORIASIS,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-AACF (2 SYRINGE),PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,IDACIO (2 SYRINGE),PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-AATY 1-PEN KIT,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-AATY 2-PEN KIT,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,YUFLYMA 1-PEN KIT,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,YUFLYMA 2-PEN KIT,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,YUFLYMA CD/UC/HS STARTER,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-AATY 2-SYRINGE KIT,PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,YUFLYMA 2-SYRINGE KIT,PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADAZ,SOAJ,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HYRIMOZ,SOAJ,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HYRIMOZ CROHN'S DISEASE AND ULCERATIVE COLITIS STARTER PACK,SOAJ,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HYRIMOZ PLAQUE PSORIASIS/UVEITIS STARTER PACK,SOAJ,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADAZ,SOSY,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HYRIMOZ,SOSY,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HYRIMOZ PEDIATRIC CROHNSDISEASE STARTER PACK,SOSY,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,HYRIMOZ PEDIATRIC CROHN'SDISEASE STARTER PACK,SOSY,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM,AJKT,PREFERRED_WITH_PA
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM CROHNS/UC/HS STARTER,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM PSORIASIS/UVEITIS STARTER,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM STARTER PACKAGE FOR CROHNS DISEASE/UC/HS,AJKT,PREFERRED_WITH_PA
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM STARTER PACKAGE FOR PSORIASIS/UVEITIS,AJKT,PREFERRED_WITH_PA
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CYLTEZO,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CYLTEZO STARTER PACKAGE FOR CROHNS DISEASE/UC/HS,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CYLTEZO STARTER PACKAGE FOR PSORIASIS,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CYLTEZO STARTER PACKAGE FOR PSORIASIS/UVEITIS,AJKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM,PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ADALIMUMAB-ADBM,PSKT,PREFERRED_WITH_PA
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,CYLTEZO,PSKT,NON_PREFERRED
TUMOR NECROSIS FACTOR ALPHA INHIBITORS AND MISC IMMUNOSUPPRESSIVES,ABRILADA 1-PEN KIT,AJKT,NON_PREFERRED
