Therapeutic Category,Brand Name,Generic Name,Min Age,Max Age,PA Required
PENICILLIN ANTIBIOTICS,PIPERACIL-TAZOBACT 3.375 GM VL,PIPERACILLIN SODIUM/TAZOBACTAM,0,999,No
PENICILLIN ANTIBIOTICS,PIPERACIL-TAZOBACT 4.5 GM VIAL,PIPERACILLIN SODIUM/TAZOBACTAM,0,999,No
PENICILLIN ANTIBIOTICS,PIPERACIL-TAZOBACT 40.5 GRAM,PIPERACILLIN SODIUM/TAZOBACTAM,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE 50 MG TABLET,DOXYCYCLINE HYCLATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE HYCLATE 100 MG CAP,DOXYCYCLINE HYCLATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE HYCLATE 100 MG TAB,DOXYCYCLINE HYCLATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE HYCLATE 150 MG TAB,DOXYCYCLINE HYCLATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE HYCLATE 50 MG CAP,DOXYCYCLINE HYCLATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE HYCLATE 75 MG TAB,DOXYCYCLINE HYCLATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE MONO 100 MG CAP,DOXYCYCLINE MONOHYDRATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE MONO 100 MG TABLET,DOXYCYCLINE MONOHYDRATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE MONO 150 MG TABLET,DOXYCYCLINE MONOHYDRATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE MONO 50 MG CAP,DOXYCYCLINE MONOHYDRATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE MONO 50 MG TABLET,DOXYCYCLINE MONOHYDRATE,0,999,No
TETRACYCLINE ANTIBIOTICS,DOXYCYCLINE MONO 75 MG TABLET,DOXYCYCLINE MONOHYDRATE,0,999,No
TETRACYCLINE ANTIBIOTICS,MINOCYCLINE 100 MG CAPSULE,MINOCYCLINE HCL,0,999,No
TETRACYCLINE ANTIBIOTICS,MINOCYCLINE 50 MG CAPSULE,MINOCYCLINE HCL,0,999,No
TETRACYCLINE ANTIBIOTICS,MINOCYCLINE 75 MG CAPSULE,MINOCYCLINE HCL,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN 1 GM PWD PACKET,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN 100 MG/5 ML SUSP,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN 200 MG/5 ML SUSP,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN 250 MG TABLET,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN 500 MG ADD-VAN VL,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN 500 MG TABLET,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN 600 MG TABLET,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,AZITHROMYCIN I.V. 500 MG VIAL,AZITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,CLARITHROMYCIN 125 MG/5 ML SUS,CLARITHROMYCIN,0,11,No
MACROLIDE ANTIBIOTICS,CLARITHROMYCIN 250 MG TABLET,CLARITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,CLARITHROMYCIN 250 MG/5 ML SUS,CLARITHROMYCIN,0,11,No
MACROLIDE ANTIBIOTICS,CLARITHROMYCIN 500 MG TABLET,CLARITHROMYCIN,0,999,No
MACROLIDE ANTIBIOTICS,ERYTHROMYCIN 200 MG/5 ML SUSP,ERYTHROMYCIN ETHYLSUCCINATE,0,11,No
AMINOGLYCOSIDE ANTIBIOTICS,BETHKIS 300 MG/4 ML AMPULE,TOBRAMYCIN,0,999,Error
AMINOGLYCOSIDE ANTIBIOTICS,GENTAMICIN 20 MG/2 ML VIAL,GENTAMICIN SULFATE,0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,GENTAMICIN 80 MG/2 ML VIAL,GENTAMICIN SULFATE,0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,GENTAMICIN 800 MG/20 ML VIAL,GENTAMICIN SULFATE,0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,ISO GENTAMICIN 100 MG/100 ML,"GENTAMICIN IN NACL, ISO-OSM",0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,ISO GENTAMICIN 120 MG/100 ML,"GENTAMICIN IN NACL, ISO-OSM",0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,ISOTON GENTAMICIN 100 MG/50 ML,"GENTAMICIN IN NACL, ISO-OSM",0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,ISOTON GENTAMICIN 60 MG/50 ML,"GENTAMICIN IN NACL, ISO-OSM",0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,ISOTON GENTAMICIN 80 MG/100 ML,"GENTAMICIN IN NACL, ISO-OSM",0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,ISOTON GENTAMICIN 80 MG/50 ML,"GENTAMICIN IN NACL, ISO-OSM",0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,KITABIS PAK 300 MG/5 ML,TOBRAMYCIN/NEBULIZER,0,999,Error
AMINOGLYCOSIDE ANTIBIOTICS,NEOMYCIN 500 MG TABLET,NEOMYCIN SULFATE,0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,"TOBRAMYCIN 1,200 MG/30 ML VIAL",TOBRAMYCIN SULFATE,0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,TOBRAMYCIN 10 MG/ML VIAL,TOBRAMYCIN SULFATE,0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,TOBRAMYCIN 300 MG/5 ML AMPULE,TOBRAMYCIN IN 0.225% SOD CHLOR,0,999,Error
AMINOGLYCOSIDE ANTIBIOTICS,TOBRAMYCIN 40 MG/ML VIAL,TOBRAMYCIN SULFATE,0,999,No
AMINOGLYCOSIDE ANTIBIOTICS,TOBRAMYCIN 80 MG/2 ML VIAL,TOBRAMYCIN SULFATE,0,999,No
ANTITUBERCULAR ANTIBIOTICS,RIFAMPIN 150 MG CAPSULE,RIFAMPIN,0,999,No
ANTITUBERCULAR ANTIBIOTICS,RIFAMPIN 300 MG CAPSULE,RIFAMPIN,0,999,No
ANTITUBERCULAR ANTIBIOTICS,RIFAMPIN IV 600 MG VIAL,RIFAMPIN,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCO 500 MG/100 ML-0.9% NACL,VANCOMYCIN/0.9 % SOD CHLORIDE,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCO 750 MG/150 ML-0.9% NACL,VANCOMYCIN/0.9 % SOD CHLORIDE,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1 G/200ML-0.9% NACL,VANCOMYCIN/0.9 % SOD CHLORIDE,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1 GM ADD-VAN VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1 GM VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1 GRAM/200 ML BAG,VANCOMYCIN/WATER FOR INJ (PEG),0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1.25 GM/250 ML BAG,VANCOMYCIN/WATER FOR INJ (PEG),0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1.25 GRAM/250ML-D5W,VANCOMYCIN HCL IN 5 % DEXTROSE,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1.5 GRAM/300 ML BAG,VANCOMYCIN/WATER FOR INJ (PEG),0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1.5 GRAM/300 ML-D5W,VANCOMYCIN HCL IN 5 % DEXTROSE,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 1.75 GM/350 ML BAG,VANCOMYCIN/WATER FOR INJ (PEG),0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 2 GRAM/400 ML BAG,VANCOMYCIN/WATER FOR INJ (PEG),0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 500 MG ADD-VAN VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 500 MG VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 500 MG/100 ML BAG,VANCOMYCIN/WATER FOR INJ (PEG),0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 750 MG ADD-VAN VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN 750 MG/150 ML BAG,VANCOMYCIN/WATER FOR INJ (PEG),0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 1.25 GRAM VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 1.5 GRAM VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 1.75 GRAM VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 10 GM VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 125 MG CAPSULE,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 2 GRAM VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 250 MG CAPSULE,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 5 GM VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN HCL 750 MG VIAL,VANCOMYCIN HCL,0,999,No
VANCOMYCIN ANTIBIOTICS AND DERIVATIVES,VANCOMYCIN-D5W 500 MG/100 ML,VANCOMYCIN HCL IN 5 % DEXTROSE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLEOCIN PHOS 150 MG/ML VIAL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLEOCIN PHOS 300 MG/2 ML VIAL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLEOCIN PHOS 600 MG/4 ML VIAL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLEOCIN PHOS 9 G/60 ML VIAL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLEOCIN PHOS 900 MG/6 ML VIAL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN (PEDI) 75 MG/5 ML,CLINDAMYCIN PALMITATE HCL,0,11,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN HCL 150 MG CAPSULE,CLINDAMYCIN HCL,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN HCL 300 MG CAPSULE,CLINDAMYCIN HCL,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN HCL 75 MG CAPSULE,CLINDAMYCIN HCL,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN PH 300 MG/2 ML VL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN PH 600 MG/4 ML VL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN PH 9 G/60 ML VIAL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,CLINDAMYCIN PH 900 MG/6 ML VL,CLINDAMYCIN PHOSPHATE,0,999,No
LINCOSAMIDE ANTIBIOTICS,"LINCOCIN 3,000 MG/10 ML VIAL",LINCOMYCIN HCL,0,999,No
LINCOSAMIDE ANTIBIOTICS,LINCOCIN 300 MG/ML VIAL,LINCOMYCIN HCL,0,999,No
LINCOSAMIDE ANTIBIOTICS,LINCOCIN 600 MG/2 ML VIAL,LINCOMYCIN HCL,0,999,No
LINCOSAMIDE ANTIBIOTICS,LINCOMYCIN HCL 3 GM/10 ML VIAL,LINCOMYCIN HCL,0,999,No
LINCOSAMIDE ANTIBIOTICS,LINCOMYCIN HCL 600 MG/2 ML VL,LINCOMYCIN HCL,0,999,No
POLYMYXIN ANTIBIOTICS AND DERIVATIVES,COLISTIMETHATE 150 MG VIAL,COLISTIN (COLISTIMETHATE NA),0,999,No
POLYMYXIN ANTIBIOTICS AND DERIVATIVES,POLYMYXIN B SULFATE VIAL,POLYMYXIN B SULFATE,0,999,No
OXAZOLIDINONE ANTIBIOTICS,LINEZOLID 600 MG TABLET,LINEZOLID,0,999,No
BETALACTAMS,AZACTAM 1 GM VIAL,AZTREONAM,0,999,No
BETALACTAMS,AZACTAM 2 GM VIAL,AZTREONAM,0,999,No
QUINOLONE ANTIBIOTICS,CIPRO 10% SUSPENSION,CIPROFLOXACIN,0,11,No
QUINOLONE ANTIBIOTICS,CIPRO 5% SUSPENSION,CIPROFLOXACIN,0,11,No
QUINOLONE ANTIBIOTICS,CIPROFLOXACIN 200 MG/100ML-D5W,CIPROFLOXACIN IN 5 % DEXTROSE,0,999,No
QUINOLONE ANTIBIOTICS,CIPROFLOXACIN 400 MG/200ML-D5W,CIPROFLOXACIN IN 5 % DEXTROSE,0,999,No
QUINOLONE ANTIBIOTICS,CIPROFLOXACIN HCL 250 MG TAB,CIPROFLOXACIN HCL,12,999,No
QUINOLONE ANTIBIOTICS,CIPROFLOXACIN HCL 500 MG TAB,CIPROFLOXACIN HCL,12,999,No
QUINOLONE ANTIBIOTICS,CIPROFLOXACIN HCL 750 MG TAB,CIPROFLOXACIN HCL,12,999,No
QUINOLONE ANTIBIOTICS,LEVOFLOXACIN 25 MG/ML SOLUTION,LEVOFLOXACIN,0,11,No
QUINOLONE ANTIBIOTICS,LEVOFLOXACIN 250 MG TABLET,LEVOFLOXACIN,12,999,No
QUINOLONE ANTIBIOTICS,LEVOFLOXACIN 250 MG/50 ML-D5W,LEVOFLOXACIN IN DEXTROSE 5 %,0,999,No
QUINOLONE ANTIBIOTICS,LEVOFLOXACIN 500 MG TABLET,LEVOFLOXACIN,12,999,No
QUINOLONE ANTIBIOTICS,LEVOFLOXACIN 500 MG/100 ML-D5W,LEVOFLOXACIN IN DEXTROSE 5 %,0,999,No
QUINOLONE ANTIBIOTICS,LEVOFLOXACIN 750 MG TABLET,LEVOFLOXACIN,12,999,No
QUINOLONE ANTIBIOTICS,LEVOFLOXACIN 750 MG/150 ML-D5W,LEVOFLOXACIN IN DEXTROSE 5 %,0,999,No
CARBAPENEM/PENEM ANTIBIOTICS,ERTAPENEM 1 GRAM VIAL,ERTAPENEM SODIUM,0,999,No
CARBAPENEM/PENEM ANTIBIOTICS,MEROPENEM 2 GRAM VIAL,MEROPENEM,0,999,No
CARBAPENEM/PENEM ANTIBIOTICS,MEROPENEM IV 1 GM VIAL,MEROPENEM,0,999,No
CARBAPENEM/PENEM ANTIBIOTICS,MEROPENEM IV 500 MG VIAL,MEROPENEM,0,999,No
CARBAPENEM/PENEM ANTIBIOTICS,MEROPENEM-0.9% NACL 1 GRAM/50,MEROPENEM-0.9% SODIUM CHLORIDE,0,999,No
CARBAPENEM/PENEM ANTIBIOTICS,MEROPENEM-0.9% NACL 500 MG/50,MEROPENEM-0.9% SODIUM CHLORIDE,0,999,No
CARBAPENEM/PENEM ANTIBIOTICS,PRIMAXIN 500 MG VIAL,IMIPENEM/CILASTATIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFADROXIL 500 MG CAPSULE,CEFADROXIL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFAZOLIN 1 GM ADD-VAN VIAL,CEFAZOLIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFAZOLIN 1 GM VIAL,CEFAZOLIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFAZOLIN 10 GM VIAL,CEFAZOLIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFAZOLIN 2 GM VIAL,CEFAZOLIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFAZOLIN 20 GM BULK VIAL,CEFAZOLIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFAZOLIN 3 GM VIAL,CEFAZOLIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEFAZOLIN 500 MG VIAL,CEFAZOLIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEPHALEXIN 125 MG/5 ML SUSP,CEPHALEXIN,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEPHALEXIN 250 MG CAPSULE,CEPHALEXIN,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEPHALEXIN 250 MG/5 ML SUSP,CEPHALEXIN,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEPHALEXIN 500 MG CAPSULE,CEPHALEXIN,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 1ST GENERATION,CEPHALEXIN 750 MG CAPSULE,CEPHALEXIN,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFACLOR 250 MG CAPSULE,CEFACLOR,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFACLOR 500 MG CAPSULE,CEFACLOR,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOTETAN 1 GM VIAL,CEFOTETAN DISODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOTETAN 10 GM VIAL,CEFOTETAN DISODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOTETAN 2 GM VIAL,CEFOTETAN DISODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOXITIN 1 GM PIGGYBACK BAG,"CEFOXITIN SODIUM/DEXTROSE,ISO",0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOXITIN 1 GM VIAL,CEFOXITIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOXITIN 10 GM VIAL,CEFOXITIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOXITIN 2 GM PIGGYBACK BAG,"CEFOXITIN SODIUM/DEXTROSE,ISO",0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFOXITIN 2 GM VIAL,CEFOXITIN SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFPROZIL 125 MG/5 ML SUSP,CEFPROZIL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFPROZIL 250 MG TABLET,CEFPROZIL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFPROZIL 250 MG/5 ML SUSP,CEFPROZIL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFPROZIL 500 MG TABLET,CEFPROZIL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFUROXIME AXETIL 250 MG TAB,CEFUROXIME AXETIL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFUROXIME AXETIL 500 MG TAB,CEFUROXIME AXETIL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFUROXIME SOD 1.5 GM VIAL,CEFUROXIME SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFUROXIME SOD 7.5 GM VIAL,CEFUROXIME SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 2ND GENERATION,CEFUROXIME SOD 750 MG VIAL,CEFUROXIME SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFDINIR 125 MG/5 ML SUSP,CEFDINIR,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFDINIR 250 MG/5 ML SUSP,CEFDINIR,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFDINIR 300 MG CAPSULE,CEFDINIR,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFOTAXIME SODIUM 1 GM VIAL,CEFOTAXIME SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTAZIDIME 1 GM VIAL,CEFTAZIDIME,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTAZIDIME 2 GM VIAL,CEFTAZIDIME,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTAZIDIME 6 GM VIAL,CEFTAZIDIME,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 1 GM ADD-VANT VIAL,CEFTRIAXONE SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 1 GM PIGGYBACK,CEFTRIAXONE IN IS-OSM DEXTROSE,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 1 GM VIAL,CEFTRIAXONE SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 1 GM-D5W BAG,CEFTRIAXONE IN IS-OSM DEXTROSE,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 10 GM VIAL,CEFTRIAXONE SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 2 GM ADD VIAL,CEFTRIAXONE SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 2 GM PIGGYBACK,CEFTRIAXONE IN IS-OSM DEXTROSE,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 2 GM VIAL,CEFTRIAXONE SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 2 GM-D5W BAG,CEFTRIAXONE IN IS-OSM DEXTROSE,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 250 MG VIAL,CEFTRIAXONE SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 3RD GENERATION,CEFTRIAXONE 500 MG VIAL,CEFTRIAXONE SODIUM,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 4TH GENERATION,CEFEPIME HCL 1 GM VIAL,CEFEPIME HCL,0,999,No
CEPHALOSPORIN ANTIBIOTICS - 4TH GENERATION,CEFEPIME HCL 2 GRAM VIAL,CEFEPIME HCL,0,999,No
ABSORBABLE SULFONAMIDE ANTIBACTERIAL AGENTS,SULFAMETHOXAZOLE-TMP DS TABLET,SULFAMETHOXAZOLE/TRIMETHOPRIM,0,999,No
ABSORBABLE SULFONAMIDE ANTIBACTERIAL AGENTS,SULFAMETHOXAZOLE-TMP SS TABLET,SULFAMETHOXAZOLE/TRIMETHOPRIM,0,999,No
ABSORBABLE SULFONAMIDE ANTIBACTERIAL AGENTS,SULFAMETHOXAZOLE-TMP SUSP,SULFAMETHOXAZOLE/TRIMETHOPRIM,0,999,No
ANTI-MYCOBACTERIUM AGENTS,ETHAMBUTOL HCL 100 MG TABLET,ETHAMBUTOL HCL,0,999,No
ANTI-MYCOBACTERIUM AGENTS,ETHAMBUTOL HCL 400 MG TABLET,ETHAMBUTOL HCL,0,999,No
ANTI-MYCOBACTERIUM AGENTS,ISONIAZID 100 MG TABLET,ISONIAZID,0,999,No
ANTI-MYCOBACTERIUM AGENTS,ISONIAZID 300 MG TABLET,ISONIAZID,0,999,No
ANTI-MYCOBACTERIUM AGENTS,ISONIAZID 50 MG/5 ML SOLUTION,ISONIAZID,0,999,No
ANTI-MYCOBACTERIUM AGENTS,PYRAZINAMIDE 500 MG TABLET,PYRAZINAMIDE,0,999,No
ANTI-MYCOBACTERIUM AGENTS,RIFABUTIN 150 MG CAPSULE,RIFABUTIN,0,999,No
NITROFURAN DERIVATIVES ANTIBACTERIAL AGENTS,NITROFURANTOIN 25 MG/5 ML SUSP,NITROFURANTOIN,0,999,No
NITROFURAN DERIVATIVES ANTIBACTERIAL AGENTS,NITROFURANTOIN 50 MG/10 ML CUP,NITROFURANTOIN,0,999,No
NITROFURAN DERIVATIVES ANTIBACTERIAL AGENTS,NITROFURANTOIN MCR 100 MG CAP,NITROFURANTOIN MACROCRYSTAL,0,999,No
NITROFURAN DERIVATIVES ANTIBACTERIAL AGENTS,NITROFURANTOIN MCR 25 MG CAP,NITROFURANTOIN MACROCRYSTAL,0,999,No
NITROFURAN DERIVATIVES ANTIBACTERIAL AGENTS,NITROFURANTOIN MCR 50 MG CAP,NITROFURANTOIN MACROCRYSTAL,0,999,No
NITROFURAN DERIVATIVES ANTIBACTERIAL AGENTS,NITROFURANTOIN MONO-MCR 100 MG,NITROFURANTOIN MONOHYD/M-CRYST,12,999,No
"ANTIBIOTIC, ANTIBACTERIAL, MISC.",METHENAMINE HIPP 1 GM TABLET,METHENAMINE HIPPURATE,0,999,No
"ANTIBIOTIC, ANTIBACTERIAL, MISC.",METHENAMINE MAND 1 GM TABLET,METHENAMINE MANDELATE,0,999,No
"ANTIBIOTIC, ANTIBACTERIAL, MISC.",METHENAMINE MAND 500 MG TABLET,METHENAMINE MANDELATE,0,999,No
"ANTIBIOTIC, ANTIBACTERIAL, MISC.",TRIMETHOPRIM 100 MG TABLET,TRIMETHOPRIM,0,999,No
ANTIFUNGAL ANTIBIOTICS,AMPHOTERICIN B 50 MG VIAL,AMPHOTERICIN B,0,999,No
ANTIFUNGAL ANTIBIOTICS,GRISEOFULVIN 125 MG/5 ML SUSP,"GRISEOFULVIN, MICROSIZE",0,999,No
ANTIFUNGAL ANTIBIOTICS,GRISEOFULVIN MICRO 500 MG TAB,"GRISEOFULVIN, MICROSIZE",0,999,No
ANTIFUNGAL ANTIBIOTICS,GRISEOFULVIN ULTRA 125 MG TAB,GRISEOFULVIN ULTRAMICROSIZE,0,999,No
